starttime	seconds	ctime	dtime	ttime	wait
Fri May 31 14:50:42 2024	1717147242	0	478	478	432
Fri May 31 14:50:42 2024	1717147242	0	478	478	434
Fri May 31 14:50:39 2024	1717147239	2	476	478	416
Fri May 31 14:50:43 2024	1717147243	0	478	479	478
Fri May 31 14:50:41 2024	1717147241	0	479	479	478
Fri May 31 14:50:45 2024	1717147245	0	479	479	479
Fri May 31 14:50:47 2024	1717147247	0	479	479	479
Fri May 31 14:50:45 2024	1717147245	0	479	479	479
Fri May 31 14:50:40 2024	1717147240	0	479	480	478
Fri May 31 14:50:45 2024	1717147245	0	479	480	479
Fri May 31 14:50:46 2024	1717147246	0	480	480	360
Fri May 31 14:50:40 2024	1717147240	0	480	480	480
Fri May 31 14:50:40 2024	1717147240	0	480	480	479
Fri May 31 14:50:46 2024	1717147246	0	480	480	469
Fri May 31 14:50:39 2024	1717147239	0	481	481	481
Fri May 31 14:50:45 2024	1717147245	0	482	482	481
Fri May 31 14:50:44 2024	1717147244	0	482	482	481
Fri May 31 14:50:45 2024	1717147245	0	482	482	481
Fri May 31 14:50:46 2024	1717147246	0	482	482	326
Fri May 31 14:50:41 2024	1717147241	0	482	482	482
Fri May 31 14:50:43 2024	1717147243	0	482	482	482
Fri May 31 14:50:45 2024	1717147245	0	482	482	482
Fri May 31 14:50:43 2024	1717147243	0	483	483	482
Fri May 31 14:50:40 2024	1717147240	0	483	483	457
Fri May 31 14:50:43 2024	1717147243	0	483	483	483
Fri May 31 14:50:42 2024	1717147242	0	483	483	445
Fri May 31 14:50:43 2024	1717147243	0	483	483	483
Fri May 31 14:50:45 2024	1717147245	0	484	484	461
Fri May 31 14:50:47 2024	1717147247	0	484	484	484
Fri May 31 14:50:45 2024	1717147245	0	484	484	484
Fri May 31 14:50:46 2024	1717147246	0	486	486	451
Fri May 31 14:50:41 2024	1717147241	0	486	487	394
Fri May 31 14:50:40 2024	1717147240	0	486	487	483
Fri May 31 14:50:40 2024	1717147240	0	486	487	476
Fri May 31 14:50:47 2024	1717147247	0	487	487	437
Fri May 31 14:50:42 2024	1717147242	0	487	487	487
Fri May 31 14:50:40 2024	1717147240	0	487	487	486
Fri May 31 14:50:44 2024	1717147244	0	487	487	483
Fri May 31 14:50:43 2024	1717147243	0	487	487	487
Fri May 31 14:50:44 2024	1717147244	0	488	488	487
Fri May 31 14:50:45 2024	1717147245	0	489	489	488
Fri May 31 14:50:43 2024	1717147243	0	489	489	489
Fri May 31 14:50:40 2024	1717147240	0	489	489	489
Fri May 31 14:50:42 2024	1717147242	0	490	490	490
Fri May 31 14:50:42 2024	1717147242	0	490	490	490
Fri May 31 14:50:39 2024	1717147239	2	488	490	488
Fri May 31 14:50:47 2024	1717147247	0	490	491	490
Fri May 31 14:50:40 2024	1717147240	0	491	491	490
Fri May 31 14:50:47 2024	1717147247	0	491	491	491
Fri May 31 14:50:47 2024	1717147247	0	491	491	353
Fri May 31 14:50:46 2024	1717147246	0	492	492	450
Fri May 31 14:50:45 2024	1717147245	0	492	492	492
Fri May 31 14:50:43 2024	1717147243	0	492	492	492
Fri May 31 14:50:40 2024	1717147240	0	492	492	492
Fri May 31 14:50:47 2024	1717147247	0	493	493	492
Fri May 31 14:50:44 2024	1717147244	0	493	493	493
Fri May 31 14:50:39 2024	1717147239	0	494	494	493
Fri May 31 14:50:42 2024	1717147242	0	495	495	494
Fri May 31 14:50:47 2024	1717147247	0	496	496	495
Fri May 31 14:50:40 2024	1717147240	0	496	496	495
Fri May 31 14:50:41 2024	1717147241	0	497	497	476
Fri May 31 14:50:45 2024	1717147245	0	498	498	497
Fri May 31 14:50:46 2024	1717147246	0	498	498	497
Fri May 31 14:50:40 2024	1717147240	0	499	499	499
Fri May 31 14:50:42 2024	1717147242	0	500	500	499
Fri May 31 14:50:39 2024	1717147239	1	499	500	498
Fri May 31 14:50:45 2024	1717147245	0	500	500	499
Fri May 31 14:50:43 2024	1717147243	0	500	500	500
Fri May 31 14:50:43 2024	1717147243	0	500	500	500
Fri May 31 14:50:45 2024	1717147245	0	501	501	500
Fri May 31 14:50:47 2024	1717147247	0	501	501	501
Fri May 31 14:50:45 2024	1717147245	0	501	501	467
Fri May 31 14:50:45 2024	1717147245	0	502	502	501
Fri May 31 14:50:40 2024	1717147240	0	502	502	296
Fri May 31 14:50:46 2024	1717147246	0	502	502	443
Fri May 31 14:50:39 2024	1717147239	2	500	502	500
Fri May 31 14:50:46 2024	1717147246	0	503	503	466
Fri May 31 14:50:46 2024	1717147246	0	503	503	476
Fri May 31 14:50:44 2024	1717147244	0	504	504	169
Fri May 31 14:50:44 2024	1717147244	0	504	504	503
Fri May 31 14:50:40 2024	1717147240	2	503	504	502
Fri May 31 14:50:41 2024	1717147241	0	504	504	504
Fri May 31 14:50:42 2024	1717147242	0	505	505	504
Fri May 31 14:50:43 2024	1717147243	0	505	505	504
Fri May 31 14:50:43 2024	1717147243	0	505	505	503
Fri May 31 14:50:41 2024	1717147241	0	505	505	505
Fri May 31 14:50:47 2024	1717147247	0	506	506	505
Fri May 31 14:50:43 2024	1717147243	0	506	506	506
Fri May 31 14:50:45 2024	1717147245	0	507	507	507
Fri May 31 14:50:43 2024	1717147243	0	507	508	507
Fri May 31 14:50:39 2024	1717147239	1	506	508	506
Fri May 31 14:50:45 2024	1717147245	0	508	508	487
Fri May 31 14:50:41 2024	1717147241	0	508	508	507
Fri May 31 14:50:44 2024	1717147244	0	508	508	508
Fri May 31 14:50:43 2024	1717147243	0	509	509	509
Fri May 31 14:50:39 2024	1717147239	3	507	510	506
Fri May 31 14:50:46 2024	1717147246	0	511	511	486
Fri May 31 14:50:45 2024	1717147245	0	511	511	511
Fri May 31 14:50:39 2024	1717147239	0	511	511	511
Fri May 31 14:50:40 2024	1717147240	0	513	513	309
Fri May 31 14:50:43 2024	1717147243	0	513	514	513
Fri May 31 14:50:43 2024	1717147243	0	514	514	479
Fri May 31 14:50:39 2024	1717147239	0	514	514	513
Fri May 31 14:50:43 2024	1717147243	0	515	515	141
Fri May 31 14:50:46 2024	1717147246	0	516	516	451
Fri May 31 14:50:41 2024	1717147241	0	516	516	516
Fri May 31 14:50:41 2024	1717147241	0	516	516	516
Fri May 31 14:50:42 2024	1717147242	0	517	517	516
Fri May 31 14:50:47 2024	1717147247	0	517	517	516
Fri May 31 14:50:39 2024	1717147239	2	515	517	514
Fri May 31 14:50:42 2024	1717147242	0	517	518	517
Fri May 31 14:50:43 2024	1717147243	0	517	518	517
Fri May 31 14:50:42 2024	1717147242	0	518	518	517
Fri May 31 14:50:47 2024	1717147247	0	518	518	517
Fri May 31 14:50:46 2024	1717147246	0	518	518	449
Fri May 31 14:50:45 2024	1717147245	0	518	518	517
Fri May 31 14:50:42 2024	1717147242	0	518	518	518
Fri May 31 14:50:47 2024	1717147247	0	519	519	518
Fri May 31 14:50:39 2024	1717147239	1	517	519	517
Fri May 31 14:50:40 2024	1717147240	0	519	519	519
Fri May 31 14:50:39 2024	1717147239	0	520	520	519
Fri May 31 14:50:39 2024	1717147239	1	519	520	519
Fri May 31 14:50:45 2024	1717147245	0	520	520	520
Fri May 31 14:50:43 2024	1717147243	0	520	520	520
Fri May 31 14:50:47 2024	1717147247	0	520	521	520
Fri May 31 14:50:44 2024	1717147244	0	521	521	521
Fri May 31 14:50:40 2024	1717147240	0	521	521	521
Fri May 31 14:50:47 2024	1717147247	0	522	522	422
Fri May 31 14:50:46 2024	1717147246	0	522	522	522
Fri May 31 14:50:46 2024	1717147246	0	522	522	470
Fri May 31 14:50:46 2024	1717147246	0	523	523	500
Fri May 31 14:50:40 2024	1717147240	0	523	523	316
Fri May 31 14:50:41 2024	1717147241	0	523	524	523
Fri May 31 14:50:44 2024	1717147244	0	524	524	524
Fri May 31 14:50:46 2024	1717147246	0	525	525	524
Fri May 31 14:50:44 2024	1717147244	0	525	525	524
Fri May 31 14:50:42 2024	1717147242	0	525	525	525
Fri May 31 14:50:46 2024	1717147246	0	526	526	514
Fri May 31 14:50:39 2024	1717147239	0	526	526	526
Fri May 31 14:50:44 2024	1717147244	0	527	527	525
Fri May 31 14:50:42 2024	1717147242	0	527	527	527
Fri May 31 14:50:43 2024	1717147243	0	528	528	528
Fri May 31 14:50:42 2024	1717147242	0	528	528	528
Fri May 31 14:50:43 2024	1717147243	0	528	528	528
Fri May 31 14:50:39 2024	1717147239	2	528	529	526
Fri May 31 14:50:45 2024	1717147245	0	529	529	529
Fri May 31 14:50:47 2024	1717147247	0	530	530	529
Fri May 31 14:50:46 2024	1717147246	0	530	530	529
Fri May 31 14:50:40 2024	1717147240	0	530	530	529
Fri May 31 14:50:43 2024	1717147243	0	530	530	529
Fri May 31 14:50:41 2024	1717147241	0	530	530	530
Fri May 31 14:50:44 2024	1717147244	0	530	531	530
Fri May 31 14:50:41 2024	1717147241	0	531	531	530
Fri May 31 14:50:46 2024	1717147246	0	531	531	529
Fri May 31 14:50:47 2024	1717147247	0	531	531	531
Fri May 31 14:50:41 2024	1717147241	0	532	532	531
Fri May 31 14:50:42 2024	1717147242	0	532	532	531
Fri May 31 14:50:42 2024	1717147242	0	532	532	513
Fri May 31 14:50:45 2024	1717147245	0	533	533	515
Fri May 31 14:50:46 2024	1717147246	0	533	533	466
Fri May 31 14:50:46 2024	1717147246	0	534	534	355
Fri May 31 14:50:41 2024	1717147241	0	535	535	534
Fri May 31 14:50:42 2024	1717147242	0	535	535	535
Fri May 31 14:50:41 2024	1717147241	0	535	535	535
Fri May 31 14:50:44 2024	1717147244	0	535	535	535
Fri May 31 14:50:43 2024	1717147243	0	536	536	535
Fri May 31 14:50:40 2024	1717147240	0	537	537	537
Fri May 31 14:50:44 2024	1717147244	0	537	537	537
Fri May 31 14:50:46 2024	1717147246	0	538	538	537
Fri May 31 14:50:44 2024	1717147244	0	538	538	537
Fri May 31 14:50:39 2024	1717147239	0	538	538	538
Fri May 31 14:50:47 2024	1717147247	0	539	539	408
Fri May 31 14:50:47 2024	1717147247	0	539	540	539
Fri May 31 14:50:45 2024	1717147245	0	540	540	539
Fri May 31 14:50:41 2024	1717147241	0	540	540	533
Fri May 31 14:50:47 2024	1717147247	0	540	540	443
Fri May 31 14:50:40 2024	1717147240	0	540	540	328
Fri May 31 14:50:47 2024	1717147247	0	540	540	444
Fri May 31 14:50:40 2024	1717147240	0	540	540	540
Fri May 31 14:50:47 2024	1717147247	0	540	541	540
Fri May 31 14:50:43 2024	1717147243	0	541	541	540
Fri May 31 14:50:44 2024	1717147244	0	541	541	540
Fri May 31 14:50:40 2024	1717147240	0	541	541	534
Fri May 31 14:50:46 2024	1717147246	0	541	541	399
Fri May 31 14:50:40 2024	1717147240	0	541	541	541
Fri May 31 14:50:47 2024	1717147247	0	542	542	474
Fri May 31 14:50:42 2024	1717147242	0	542	542	541
Fri May 31 14:50:42 2024	1717147242	0	543	543	516
Fri May 31 14:50:42 2024	1717147242	0	543	543	486
Fri May 31 14:50:47 2024	1717147247	0	543	543	467
Fri May 31 14:50:43 2024	1717147243	0	543	543	543
Fri May 31 14:50:41 2024	1717147241	0	545	545	544
Fri May 31 14:50:42 2024	1717147242	0	545	545	511
Fri May 31 14:50:43 2024	1717147243	0	546	546	546
Fri May 31 14:50:44 2024	1717147244	0	546	546	545
Fri May 31 14:50:44 2024	1717147244	0	546	546	546
Fri May 31 14:50:43 2024	1717147243	0	546	546	546
Fri May 31 14:50:47 2024	1717147247	0	547	547	547
Fri May 31 14:50:43 2024	1717147243	0	547	548	547
Fri May 31 14:50:43 2024	1717147243	0	549	549	539
Fri May 31 14:50:42 2024	1717147242	0	549	549	549
Fri May 31 14:50:42 2024	1717147242	0	550	550	549
Fri May 31 14:50:42 2024	1717147242	0	550	551	546
Fri May 31 14:50:46 2024	1717147246	0	551	551	328
Fri May 31 14:50:45 2024	1717147245	0	551	551	551
Fri May 31 14:50:46 2024	1717147246	0	552	552	544
Fri May 31 14:50:41 2024	1717147241	0	553	553	553
Fri May 31 14:50:45 2024	1717147245	0	553	554	532
Fri May 31 14:50:43 2024	1717147243	0	553	554	553
Fri May 31 14:50:45 2024	1717147245	0	555	555	554
Fri May 31 14:50:40 2024	1717147240	0	555	555	554
Fri May 31 14:50:42 2024	1717147242	0	557	557	557
Fri May 31 14:50:45 2024	1717147245	0	558	558	557
Fri May 31 14:50:42 2024	1717147242	0	558	558	558
Fri May 31 14:50:44 2024	1717147244	0	559	559	553
Fri May 31 14:50:43 2024	1717147243	0	560	560	559
Fri May 31 14:50:42 2024	1717147242	0	560	560	558
Fri May 31 14:50:39 2024	1717147239	2	558	560	557
Fri May 31 14:50:39 2024	1717147239	2	559	560	558
Fri May 31 14:50:43 2024	1717147243	0	561	561	561
Fri May 31 14:50:43 2024	1717147243	0	562	562	561
Fri May 31 14:50:42 2024	1717147242	0	563	563	534
Fri May 31 14:50:39 2024	1717147239	2	562	563	561
Fri May 31 14:50:42 2024	1717147242	0	565	565	564
Fri May 31 14:50:45 2024	1717147245	0	565	565	565
Fri May 31 14:50:39 2024	1717147239	0	566	566	565
Fri May 31 14:50:41 2024	1717147241	0	566	566	565
Fri May 31 14:50:45 2024	1717147245	0	566	566	565
Fri May 31 14:50:46 2024	1717147246	0	566	566	282
Fri May 31 14:50:41 2024	1717147241	0	566	566	565
Fri May 31 14:50:43 2024	1717147243	0	566	566	566
Fri May 31 14:50:44 2024	1717147244	0	566	566	566
Fri May 31 14:50:41 2024	1717147241	0	567	567	566
Fri May 31 14:50:39 2024	1717147239	1	567	568	566
Fri May 31 14:50:41 2024	1717147241	0	568	568	568
Fri May 31 14:50:41 2024	1717147241	0	568	568	568
Fri May 31 14:50:40 2024	1717147240	0	569	569	568
Fri May 31 14:50:39 2024	1717147239	0	569	569	568
Fri May 31 14:50:44 2024	1717147244	0	569	569	569
Fri May 31 14:50:46 2024	1717147246	0	571	571	492
Fri May 31 14:50:43 2024	1717147243	0	571	572	564
Fri May 31 14:50:44 2024	1717147244	0	572	572	558
Fri May 31 14:50:45 2024	1717147245	0	572	572	571
Fri May 31 14:50:42 2024	1717147242	0	572	572	572
Fri May 31 14:50:41 2024	1717147241	0	573	573	572
Fri May 31 14:50:39 2024	1717147239	3	571	573	570
Fri May 31 14:50:41 2024	1717147241	0	574	574	572
Fri May 31 14:50:46 2024	1717147246	0	574	574	526
Fri May 31 14:50:40 2024	1717147240	0	574	574	291
Fri May 31 14:50:44 2024	1717147244	0	575	575	495
Fri May 31 14:50:47 2024	1717147247	0	576	576	576
Fri May 31 14:50:41 2024	1717147241	0	576	577	576
Fri May 31 14:50:43 2024	1717147243	0	577	577	577
Fri May 31 14:50:46 2024	1717147246	0	578	578	479
Fri May 31 14:50:45 2024	1717147245	0	579	579	578
Fri May 31 14:50:39 2024	1717147239	0	579	579	579
Fri May 31 14:50:42 2024	1717147242	0	579	579	578
Fri May 31 14:50:44 2024	1717147244	0	579	579	579
Fri May 31 14:50:45 2024	1717147245	0	580	580	579
Fri May 31 14:50:45 2024	1717147245	0	580	580	580
Fri May 31 14:50:46 2024	1717147246	0	582	582	582
Fri May 31 14:50:43 2024	1717147243	0	583	583	583
Fri May 31 14:50:47 2024	1717147247	0	583	583	583
Fri May 31 14:50:43 2024	1717147243	0	583	583	551
Fri May 31 14:50:41 2024	1717147241	0	584	584	584
Fri May 31 14:50:47 2024	1717147247	0	584	584	541
Fri May 31 14:50:44 2024	1717147244	0	584	584	584
Fri May 31 14:50:46 2024	1717147246	0	584	585	455
Fri May 31 14:50:42 2024	1717147242	0	585	585	585
Fri May 31 14:50:42 2024	1717147242	0	585	585	585
Fri May 31 14:50:43 2024	1717147243	0	586	586	243
Fri May 31 14:50:46 2024	1717147246	0	586	586	521
Fri May 31 14:50:40 2024	1717147240	0	586	586	586
Fri May 31 14:50:39 2024	1717147239	1	585	587	585
Fri May 31 14:50:41 2024	1717147241	0	587	587	587
Fri May 31 14:50:45 2024	1717147245	0	587	587	587
Fri May 31 14:50:43 2024	1717147243	0	589	589	589
Fri May 31 14:50:43 2024	1717147243	0	590	590	587
Fri May 31 14:50:43 2024	1717147243	0	590	590	590
Fri May 31 14:50:46 2024	1717147246	0	590	590	590
Fri May 31 14:50:45 2024	1717147245	0	592	592	590
Fri May 31 14:50:43 2024	1717147243	0	593	593	592
Fri May 31 14:50:40 2024	1717147240	0	593	593	593
Fri May 31 14:50:40 2024	1717147240	0	595	595	594
Fri May 31 14:50:46 2024	1717147246	0	595	595	499
Fri May 31 14:50:47 2024	1717147247	0	596	596	595
Fri May 31 14:50:40 2024	1717147240	0	597	597	596
Fri May 31 14:50:40 2024	1717147240	0	597	597	597
Fri May 31 14:50:44 2024	1717147244	0	598	598	307
Fri May 31 14:50:40 2024	1717147240	0	598	598	597
Fri May 31 14:50:46 2024	1717147246	0	599	599	559
Fri May 31 14:50:41 2024	1717147241	0	599	599	598
Fri May 31 14:50:45 2024	1717147245	0	600	600	599
Fri May 31 14:50:43 2024	1717147243	0	600	600	600
Fri May 31 14:50:43 2024	1717147243	0	600	601	600
Fri May 31 14:50:40 2024	1717147240	0	601	601	600
Fri May 31 14:50:42 2024	1717147242	0	601	601	601
Fri May 31 14:50:45 2024	1717147245	0	602	602	602
Fri May 31 14:50:46 2024	1717147246	0	602	602	576
Fri May 31 14:50:42 2024	1717147242	0	603	603	602
Fri May 31 14:50:45 2024	1717147245	0	604	604	604
Fri May 31 14:50:46 2024	1717147246	0	605	605	401
Fri May 31 14:50:43 2024	1717147243	0	605	605	604
Fri May 31 14:50:47 2024	1717147247	0	606	606	605
Fri May 31 14:50:39 2024	1717147239	0	606	606	606
Fri May 31 14:50:45 2024	1717147245	0	608	608	454
Fri May 31 14:50:45 2024	1717147245	0	608	608	608
Fri May 31 14:50:43 2024	1717147243	0	609	609	609
Fri May 31 14:50:41 2024	1717147241	0	610	610	603
Fri May 31 14:50:45 2024	1717147245	0	611	611	610
Fri May 31 14:50:46 2024	1717147246	0	611	611	611
Fri May 31 14:50:41 2024	1717147241	0	613	613	561
Fri May 31 14:50:47 2024	1717147247	0	614	614	613
Fri May 31 14:50:41 2024	1717147241	0	614	614	612
Fri May 31 14:50:44 2024	1717147244	0	614	614	613
Fri May 31 14:50:47 2024	1717147247	0	614	614	614
Fri May 31 14:50:40 2024	1717147240	0	614	614	350
Fri May 31 14:50:47 2024	1717147247	0	614	615	614
Fri May 31 14:50:39 2024	1717147239	0	615	615	615
Fri May 31 14:50:46 2024	1717147246	0	615	615	540
Fri May 31 14:50:47 2024	1717147247	0	616	616	616
Fri May 31 14:50:47 2024	1717147247	0	616	616	616
Fri May 31 14:50:44 2024	1717147244	0	616	616	616
Fri May 31 14:50:41 2024	1717147241	0	617	617	616
Fri May 31 14:50:47 2024	1717147247	0	617	617	555
Fri May 31 14:50:44 2024	1717147244	0	617	617	595
Fri May 31 14:50:43 2024	1717147243	0	617	617	613
Fri May 31 14:50:40 2024	1717147240	0	618	618	618
Fri May 31 14:50:47 2024	1717147247	0	618	618	618
Fri May 31 14:50:47 2024	1717147247	0	618	619	618
Fri May 31 14:50:44 2024	1717147244	0	619	619	618
Fri May 31 14:50:40 2024	1717147240	0	619	619	619
Fri May 31 14:50:44 2024	1717147244	0	619	619	618
Fri May 31 14:50:43 2024	1717147243	0	620	620	619
Fri May 31 14:50:42 2024	1717147242	0	620	620	619
Fri May 31 14:50:44 2024	1717147244	0	620	620	620
Fri May 31 14:50:46 2024	1717147246	0	621	621	567
Fri May 31 14:50:44 2024	1717147244	0	621	621	620
Fri May 31 14:50:44 2024	1717147244	0	622	622	621
Fri May 31 14:50:42 2024	1717147242	0	623	624	623
Fri May 31 14:50:44 2024	1717147244	0	624	624	624
Fri May 31 14:50:41 2024	1717147241	0	624	624	624
Fri May 31 14:50:42 2024	1717147242	0	625	625	589
Fri May 31 14:50:46 2024	1717147246	0	626	626	625
Fri May 31 14:50:46 2024	1717147246	0	627	627	601
Fri May 31 14:50:45 2024	1717147245	0	627	627	627
Fri May 31 14:50:46 2024	1717147246	0	628	628	620
Fri May 31 14:50:46 2024	1717147246	0	629	629	605
Fri May 31 14:50:46 2024	1717147246	0	629	629	587
Fri May 31 14:50:40 2024	1717147240	0	630	630	421
Fri May 31 14:50:45 2024	1717147245	0	630	630	627
Fri May 31 14:50:44 2024	1717147244	0	630	631	630
Fri May 31 14:50:40 2024	1717147240	0	631	631	594
Fri May 31 14:50:45 2024	1717147245	0	631	631	630
Fri May 31 14:50:45 2024	1717147245	0	631	631	631
Fri May 31 14:50:46 2024	1717147246	0	631	631	574
Fri May 31 14:50:46 2024	1717147246	0	631	631	609
Fri May 31 14:50:46 2024	1717147246	0	631	631	607
Fri May 31 14:50:46 2024	1717147246	0	632	632	625
Fri May 31 14:50:45 2024	1717147245	0	632	632	631
Fri May 31 14:50:46 2024	1717147246	0	632	632	600
Fri May 31 14:50:47 2024	1717147247	0	632	632	632
Fri May 31 14:50:46 2024	1717147246	0	632	632	605
Fri May 31 14:50:46 2024	1717147246	0	632	632	528
Fri May 31 14:50:46 2024	1717147246	0	633	633	624
Fri May 31 14:50:46 2024	1717147246	0	633	633	530
Fri May 31 14:50:42 2024	1717147242	0	634	634	633
Fri May 31 14:50:43 2024	1717147243	0	635	635	280
Fri May 31 14:50:42 2024	1717147242	0	635	635	634
Fri May 31 14:50:46 2024	1717147246	0	635	635	577
Fri May 31 14:50:44 2024	1717147244	0	636	636	635
Fri May 31 14:50:42 2024	1717147242	0	636	636	635
Fri May 31 14:50:43 2024	1717147243	0	636	636	636
Fri May 31 14:50:42 2024	1717147242	0	638	638	638
Fri May 31 14:50:46 2024	1717147246	0	639	639	637
Fri May 31 14:50:43 2024	1717147243	0	639	640	639
Fri May 31 14:50:46 2024	1717147246	0	640	640	639
Fri May 31 14:50:39 2024	1717147239	3	637	640	637
Fri May 31 14:50:47 2024	1717147247	0	641	641	641
Fri May 31 14:50:45 2024	1717147245	0	643	643	625
Fri May 31 14:50:45 2024	1717147245	0	644	644	612
Fri May 31 14:50:45 2024	1717147245	0	644	644	643
Fri May 31 14:50:42 2024	1717147242	0	644	644	640
Fri May 31 14:50:42 2024	1717147242	0	645	645	644
Fri May 31 14:50:45 2024	1717147245	0	645	645	644
Fri May 31 14:50:46 2024	1717147246	0	645	645	610
Fri May 31 14:50:47 2024	1717147247	0	645	645	644
Fri May 31 14:50:46 2024	1717147246	0	647	647	593
Fri May 31 14:50:40 2024	1717147240	0	647	647	647
Fri May 31 14:50:42 2024	1717147242	0	648	648	228
Fri May 31 14:50:42 2024	1717147242	0	650	650	649
Fri May 31 14:50:40 2024	1717147240	0	650	650	649
Fri May 31 14:50:40 2024	1717147240	0	650	650	649
Fri May 31 14:50:47 2024	1717147247	0	651	651	650
Fri May 31 14:50:44 2024	1717147244	0	651	651	629
Fri May 31 14:50:46 2024	1717147246	0	652	652	609
Fri May 31 14:50:44 2024	1717147244	0	653	653	649
Fri May 31 14:50:42 2024	1717147242	0	654	654	305
Fri May 31 14:50:40 2024	1717147240	0	654	655	654
Fri May 31 14:50:45 2024	1717147245	0	655	655	654
Fri May 31 14:50:40 2024	1717147240	0	655	655	640
Fri May 31 14:50:43 2024	1717147243	0	656	656	617
Fri May 31 14:50:41 2024	1717147241	0	657	657	656
Fri May 31 14:50:45 2024	1717147245	0	657	657	656
Fri May 31 14:50:40 2024	1717147240	0	658	658	658
Fri May 31 14:50:43 2024	1717147243	0	660	660	660
Fri May 31 14:50:41 2024	1717147241	0	660	660	660
Fri May 31 14:50:42 2024	1717147242	0	661	661	660
Fri May 31 14:50:46 2024	1717147246	0	661	661	661
Fri May 31 14:50:42 2024	1717147242	0	661	661	661
Fri May 31 14:50:46 2024	1717147246	0	662	662	661
Fri May 31 14:50:42 2024	1717147242	0	663	663	663
Fri May 31 14:50:40 2024	1717147240	0	663	663	663
Fri May 31 14:50:47 2024	1717147247	0	664	664	663
Fri May 31 14:50:41 2024	1717147241	0	665	665	664
Fri May 31 14:50:42 2024	1717147242	0	665	665	665
Fri May 31 14:50:47 2024	1717147247	0	666	666	665
Fri May 31 14:50:40 2024	1717147240	0	667	667	581
Fri May 31 14:50:40 2024	1717147240	0	667	667	667
Fri May 31 14:50:44 2024	1717147244	0	669	669	592
Fri May 31 14:50:41 2024	1717147241	0	669	669	669
Fri May 31 14:50:46 2024	1717147246	0	669	669	611
Fri May 31 14:50:42 2024	1717147242	0	669	669	669
Fri May 31 14:50:41 2024	1717147241	0	669	669	669
Fri May 31 14:50:42 2024	1717147242	0	669	669	669
Fri May 31 14:50:43 2024	1717147243	0	671	671	671
Fri May 31 14:50:41 2024	1717147241	0	671	671	670
Fri May 31 14:50:47 2024	1717147247	0	672	672	671
Fri May 31 14:50:45 2024	1717147245	0	672	672	671
Fri May 31 14:50:40 2024	1717147240	0	673	673	672
Fri May 31 14:50:42 2024	1717147242	0	674	674	648
Fri May 31 14:50:40 2024	1717147240	0	675	675	675
Fri May 31 14:50:43 2024	1717147243	0	675	675	674
Fri May 31 14:50:44 2024	1717147244	0	676	676	675
Fri May 31 14:50:43 2024	1717147243	0	676	676	676
Fri May 31 14:50:44 2024	1717147244	0	676	676	676
Fri May 31 14:50:45 2024	1717147245	0	678	678	648
Fri May 31 14:50:41 2024	1717147241	0	680	680	680
Fri May 31 14:50:45 2024	1717147245	0	681	681	661
Fri May 31 14:50:42 2024	1717147242	0	681	681	680
Fri May 31 14:50:45 2024	1717147245	0	682	683	682
Fri May 31 14:50:44 2024	1717147244	0	683	683	682
Fri May 31 14:50:43 2024	1717147243	0	683	683	682
Fri May 31 14:50:46 2024	1717147246	0	683	683	569
Fri May 31 14:50:44 2024	1717147244	0	685	685	685
Fri May 31 14:50:43 2024	1717147243	0	685	685	685
Fri May 31 14:50:43 2024	1717147243	0	685	685	685
Fri May 31 14:50:45 2024	1717147245	0	686	686	669
Fri May 31 14:50:44 2024	1717147244	0	686	686	682
Fri May 31 14:50:41 2024	1717147241	0	686	686	674
Fri May 31 14:50:40 2024	1717147240	0	687	687	686
Fri May 31 14:50:42 2024	1717147242	0	687	687	634
Fri May 31 14:50:41 2024	1717147241	0	689	689	685
Fri May 31 14:50:39 2024	1717147239	1	688	689	682
Fri May 31 14:50:42 2024	1717147242	0	691	691	665
Fri May 31 14:50:46 2024	1717147246	0	691	691	691
Fri May 31 14:50:43 2024	1717147243	0	691	691	691
Fri May 31 14:50:46 2024	1717147246	0	694	694	693
Fri May 31 14:50:41 2024	1717147241	0	694	694	694
Fri May 31 14:50:42 2024	1717147242	0	694	694	693
Fri May 31 14:50:41 2024	1717147241	0	696	696	674
Fri May 31 14:50:45 2024	1717147245	0	699	699	699
Fri May 31 14:50:43 2024	1717147243	0	700	700	700
Fri May 31 14:50:41 2024	1717147241	0	700	700	700
Fri May 31 14:50:46 2024	1717147246	0	700	700	699
Fri May 31 14:50:46 2024	1717147246	0	702	702	701
Fri May 31 14:50:43 2024	1717147243	0	703	703	702
Fri May 31 14:50:43 2024	1717147243	0	703	703	702
Fri May 31 14:50:44 2024	1717147244	0	703	703	703
Fri May 31 14:50:44 2024	1717147244	0	704	704	703
Fri May 31 14:50:44 2024	1717147244	0	705	705	701
Fri May 31 14:50:42 2024	1717147242	0	705	705	672
Fri May 31 14:50:44 2024	1717147244	0	706	706	705
Fri May 31 14:50:44 2024	1717147244	0	706	706	706
Fri May 31 14:50:40 2024	1717147240	0	706	706	706
Fri May 31 14:50:40 2024	1717147240	0	706	706	706
Fri May 31 14:50:46 2024	1717147246	0	707	707	570
Fri May 31 14:50:43 2024	1717147243	0	707	707	692
Fri May 31 14:50:42 2024	1717147242	0	708	708	708
Fri May 31 14:50:44 2024	1717147244	0	710	710	709
Fri May 31 14:50:46 2024	1717147246	0	710	710	611
