starttime	seconds	ctime	dtime	ttime	wait
Fri May 31 14:48:46 2024	1717147126	0	226	226	225
Fri May 31 14:48:51 2024	1717147131	0	226	226	225
Fri May 31 14:48:50 2024	1717147130	0	226	226	226
Fri May 31 14:48:47 2024	1717147127	0	226	226	226
Fri May 31 14:48:52 2024	1717147132	0	227	227	198
Fri May 31 14:48:44 2024	1717147124	0	227	227	225
Fri May 31 14:48:47 2024	1717147127	0	227	227	226
Fri May 31 14:48:47 2024	1717147127	0	227	227	226
Fri May 31 14:48:48 2024	1717147128	0	227	227	226
Fri May 31 14:48:45 2024	1717147125	0	227	227	227
Fri May 31 14:48:47 2024	1717147127	0	228	228	228
Fri May 31 14:48:49 2024	1717147129	0	228	228	228
Fri May 31 14:48:47 2024	1717147127	0	228	228	228
Fri May 31 14:48:51 2024	1717147131	0	228	229	228
Fri May 31 14:48:49 2024	1717147129	0	229	229	228
Fri May 31 14:48:51 2024	1717147131	0	229	229	229
Fri May 31 14:48:50 2024	1717147130	0	229	229	229
Fri May 31 14:48:47 2024	1717147127	0	229	229	228
Fri May 31 14:48:47 2024	1717147127	0	229	229	229
Fri May 31 14:48:51 2024	1717147131	0	229	229	229
Fri May 31 14:48:47 2024	1717147127	0	229	229	229
Fri May 31 14:48:49 2024	1717147129	0	230	230	229
Fri May 31 14:48:46 2024	1717147126	0	230	230	229
Fri May 31 14:48:51 2024	1717147131	0	230	230	230
Fri May 31 14:48:45 2024	1717147125	0	230	230	230
Fri May 31 14:48:47 2024	1717147127	0	231	231	230
Fri May 31 14:48:49 2024	1717147129	0	231	232	231
Fri May 31 14:48:50 2024	1717147130	0	233	233	233
Fri May 31 14:48:47 2024	1717147127	0	233	233	233
Fri May 31 14:48:52 2024	1717147132	0	236	236	235
Fri May 31 14:48:48 2024	1717147128	0	236	236	235
Fri May 31 14:48:51 2024	1717147131	0	236	236	235
Fri May 31 14:48:46 2024	1717147126	0	236	236	236
Fri May 31 14:48:45 2024	1717147125	0	236	236	236
Fri May 31 14:48:45 2024	1717147125	0	237	237	217
Fri May 31 14:48:52 2024	1717147132	0	238	238	237
Fri May 31 14:48:46 2024	1717147126	0	238	238	237
Fri May 31 14:48:47 2024	1717147127	0	238	238	237
Fri May 31 14:48:47 2024	1717147127	0	238	238	238
Fri May 31 14:48:51 2024	1717147131	0	238	238	238
Fri May 31 14:48:49 2024	1717147129	0	238	238	238
Fri May 31 14:48:48 2024	1717147128	0	238	239	238
Fri May 31 14:48:50 2024	1717147130	0	239	239	239
Fri May 31 14:48:46 2024	1717147126	0	240	240	239
Fri May 31 14:48:46 2024	1717147126	0	240	240	191
Fri May 31 14:48:50 2024	1717147130	0	241	241	225
Fri May 31 14:48:47 2024	1717147127	0	241	241	241
Fri May 31 14:48:49 2024	1717147129	0	241	241	241
Fri May 31 14:48:50 2024	1717147130	0	241	241	239
Fri May 31 14:48:52 2024	1717147132	0	241	241	241
Fri May 31 14:48:46 2024	1717147126	0	242	242	241
Fri May 31 14:48:45 2024	1717147125	0	242	242	34
Fri May 31 14:48:46 2024	1717147126	0	242	242	241
Fri May 31 14:48:47 2024	1717147127	0	242	242	240
Fri May 31 14:48:47 2024	1717147127	0	242	242	242
Fri May 31 14:48:46 2024	1717147126	0	243	243	242
Fri May 31 14:48:49 2024	1717147129	0	243	244	242
Fri May 31 14:48:50 2024	1717147130	0	244	244	243
Fri May 31 14:48:50 2024	1717147130	0	244	244	152
Fri May 31 14:48:44 2024	1717147124	0	244	244	244
Fri May 31 14:48:49 2024	1717147129	0	244	244	233
Fri May 31 14:48:50 2024	1717147130	0	244	244	243
Fri May 31 14:48:47 2024	1717147127	0	244	244	244
Fri May 31 14:48:47 2024	1717147127	0	244	244	244
Fri May 31 14:48:49 2024	1717147129	0	244	244	242
Fri May 31 14:48:48 2024	1717147128	0	246	246	246
Fri May 31 14:48:49 2024	1717147129	0	246	246	245
Fri May 31 14:48:50 2024	1717147130	0	246	247	246
Fri May 31 14:48:47 2024	1717147127	0	247	247	247
Fri May 31 14:48:45 2024	1717147125	0	247	247	247
Fri May 31 14:48:49 2024	1717147129	0	248	248	248
Fri May 31 14:48:46 2024	1717147126	0	249	249	248
Fri May 31 14:48:46 2024	1717147126	0	249	249	248
Fri May 31 14:48:48 2024	1717147128	0	249	249	249
Fri May 31 14:48:52 2024	1717147132	0	250	250	249
Fri May 31 14:48:49 2024	1717147129	0	250	250	249
Fri May 31 14:48:51 2024	1717147131	0	250	250	249
Fri May 31 14:48:50 2024	1717147130	0	250	250	250
Fri May 31 14:48:50 2024	1717147130	0	250	250	139
Fri May 31 14:48:45 2024	1717147125	0	250	250	220
Fri May 31 14:48:50 2024	1717147130	0	251	251	250
Fri May 31 14:48:49 2024	1717147129	0	251	251	250
Fri May 31 14:48:48 2024	1717147128	0	251	251	250
Fri May 31 14:48:46 2024	1717147126	0	251	251	251
Fri May 31 14:48:50 2024	1717147130	0	252	252	252
Fri May 31 14:48:51 2024	1717147131	0	252	252	252
Fri May 31 14:48:47 2024	1717147127	0	252	252	252
Fri May 31 14:48:50 2024	1717147130	0	253	253	252
Fri May 31 14:48:51 2024	1717147131	0	253	253	253
Fri May 31 14:48:48 2024	1717147128	0	253	253	253
Fri May 31 14:48:47 2024	1717147127	0	253	253	253
Fri May 31 14:48:47 2024	1717147127	0	254	254	252
Fri May 31 14:48:49 2024	1717147129	0	254	254	253
Fri May 31 14:48:48 2024	1717147128	0	255	255	254
Fri May 31 14:48:51 2024	1717147131	0	255	255	254
Fri May 31 14:48:52 2024	1717147132	0	255	255	255
Fri May 31 14:48:50 2024	1717147130	0	256	256	255
Fri May 31 14:48:46 2024	1717147126	0	256	256	255
Fri May 31 14:48:52 2024	1717147132	0	256	256	255
Fri May 31 14:48:49 2024	1717147129	0	256	256	256
Fri May 31 14:48:48 2024	1717147128	0	257	257	256
Fri May 31 14:48:47 2024	1717147127	0	257	257	256
Fri May 31 14:48:46 2024	1717147126	0	257	257	161
Fri May 31 14:48:49 2024	1717147129	0	257	257	257
Fri May 31 14:48:51 2024	1717147131	0	257	258	256
Fri May 31 14:48:52 2024	1717147132	0	258	258	257
Fri May 31 14:48:48 2024	1717147128	0	258	258	257
Fri May 31 14:48:45 2024	1717147125	0	258	258	258
Fri May 31 14:48:51 2024	1717147131	0	258	258	258
Fri May 31 14:48:49 2024	1717147129	0	259	259	258
Fri May 31 14:48:47 2024	1717147127	0	259	259	259
Fri May 31 14:48:46 2024	1717147126	0	260	260	259
Fri May 31 14:48:49 2024	1717147129	0	260	260	260
Fri May 31 14:48:48 2024	1717147128	0	260	260	260
Fri May 31 14:48:49 2024	1717147129	0	260	261	260
Fri May 31 14:48:47 2024	1717147127	0	261	261	260
Fri May 31 14:48:47 2024	1717147127	0	261	261	260
Fri May 31 14:48:52 2024	1717147132	0	261	261	261
Fri May 31 14:48:47 2024	1717147127	0	261	261	261
Fri May 31 14:48:48 2024	1717147128	0	261	262	203
Fri May 31 14:48:51 2024	1717147131	0	262	262	262
Fri May 31 14:48:46 2024	1717147126	0	263	263	262
Fri May 31 14:48:47 2024	1717147127	0	263	263	263
Fri May 31 14:48:46 2024	1717147126	0	263	263	263
Fri May 31 14:48:51 2024	1717147131	0	263	263	262
Fri May 31 14:48:51 2024	1717147131	0	263	263	263
Fri May 31 14:48:47 2024	1717147127	0	264	264	263
Fri May 31 14:48:46 2024	1717147126	0	264	264	264
Fri May 31 14:48:47 2024	1717147127	0	264	264	264
Fri May 31 14:48:46 2024	1717147126	0	264	264	264
Fri May 31 14:48:48 2024	1717147128	0	265	265	264
Fri May 31 14:48:48 2024	1717147128	0	265	265	265
Fri May 31 14:48:51 2024	1717147131	0	266	266	265
Fri May 31 14:48:46 2024	1717147126	0	266	266	126
Fri May 31 14:48:48 2024	1717147128	0	266	266	266
Fri May 31 14:48:50 2024	1717147130	0	266	266	266
Fri May 31 14:48:47 2024	1717147127	0	266	266	266
Fri May 31 14:48:50 2024	1717147130	0	266	266	266
Fri May 31 14:48:47 2024	1717147127	0	266	266	266
Fri May 31 14:48:47 2024	1717147127	0	266	266	266
Fri May 31 14:48:51 2024	1717147131	0	267	267	266
Fri May 31 14:48:44 2024	1717147124	2	265	267	261
Fri May 31 14:48:48 2024	1717147128	0	267	267	266
Fri May 31 14:48:49 2024	1717147129	0	267	267	248
Fri May 31 14:48:46 2024	1717147126	0	267	267	217
Fri May 31 14:48:45 2024	1717147125	0	267	268	249
Fri May 31 14:48:52 2024	1717147132	0	268	268	267
Fri May 31 14:48:47 2024	1717147127	0	268	268	267
Fri May 31 14:48:52 2024	1717147132	0	268	268	267
Fri May 31 14:48:49 2024	1717147129	0	268	268	268
Fri May 31 14:48:50 2024	1717147130	0	268	268	223
Fri May 31 14:48:46 2024	1717147126	0	268	268	229
Fri May 31 14:48:45 2024	1717147125	0	269	269	268
Fri May 31 14:48:50 2024	1717147130	0	269	269	181
Fri May 31 14:48:46 2024	1717147126	0	269	269	269
Fri May 31 14:48:47 2024	1717147127	0	269	269	269
Fri May 31 14:48:50 2024	1717147130	0	270	270	269
Fri May 31 14:48:46 2024	1717147126	0	270	270	269
Fri May 31 14:48:50 2024	1717147130	0	270	270	270
Fri May 31 14:48:51 2024	1717147131	0	270	270	270
Fri May 31 14:48:52 2024	1717147132	0	270	270	270
Fri May 31 14:48:51 2024	1717147131	0	272	272	271
Fri May 31 14:48:52 2024	1717147132	0	272	272	271
Fri May 31 14:48:47 2024	1717147127	0	272	272	271
Fri May 31 14:48:49 2024	1717147129	0	272	272	271
Fri May 31 14:48:49 2024	1717147129	0	272	272	272
Fri May 31 14:48:48 2024	1717147128	0	273	273	194
Fri May 31 14:48:50 2024	1717147130	0	273	273	272
Fri May 31 14:48:51 2024	1717147131	0	273	273	273
Fri May 31 14:48:49 2024	1717147129	0	274	274	273
Fri May 31 14:48:47 2024	1717147127	0	274	274	273
Fri May 31 14:48:46 2024	1717147126	0	275	275	274
Fri May 31 14:48:46 2024	1717147126	0	275	275	275
Fri May 31 14:48:49 2024	1717147129	0	275	275	246
Fri May 31 14:48:47 2024	1717147127	0	275	275	275
Fri May 31 14:48:51 2024	1717147131	0	275	275	275
Fri May 31 14:48:44 2024	1717147124	0	275	275	68
Fri May 31 14:48:46 2024	1717147126	0	276	276	275
Fri May 31 14:48:45 2024	1717147125	0	276	276	276
Fri May 31 14:48:47 2024	1717147127	0	276	276	275
Fri May 31 14:48:49 2024	1717147129	0	276	276	276
Fri May 31 14:48:46 2024	1717147126	0	276	276	276
Fri May 31 14:48:51 2024	1717147131	0	277	277	273
Fri May 31 14:48:46 2024	1717147126	0	277	277	277
Fri May 31 14:48:46 2024	1717147126	0	277	277	277
Fri May 31 14:48:46 2024	1717147126	0	278	278	277
Fri May 31 14:48:45 2024	1717147125	0	278	278	73
Fri May 31 14:48:50 2024	1717147130	0	278	278	277
Fri May 31 14:48:45 2024	1717147125	0	278	278	277
Fri May 31 14:48:46 2024	1717147126	0	278	278	278
Fri May 31 14:48:50 2024	1717147130	0	278	278	273
Fri May 31 14:48:48 2024	1717147128	0	278	278	278
Fri May 31 14:48:47 2024	1717147127	0	278	278	278
Fri May 31 14:48:48 2024	1717147128	0	279	279	278
Fri May 31 14:48:45 2024	1717147125	0	279	279	279
Fri May 31 14:48:48 2024	1717147128	0	280	280	280
Fri May 31 14:48:49 2024	1717147129	0	280	280	280
Fri May 31 14:48:47 2024	1717147127	0	281	281	280
Fri May 31 14:48:52 2024	1717147132	0	281	281	280
Fri May 31 14:48:46 2024	1717147126	0	281	281	280
Fri May 31 14:48:48 2024	1717147128	0	281	281	277
Fri May 31 14:48:44 2024	1717147124	0	281	281	281
Fri May 31 14:48:47 2024	1717147127	0	282	282	281
Fri May 31 14:48:50 2024	1717147130	0	282	282	281
Fri May 31 14:48:51 2024	1717147131	0	282	282	282
Fri May 31 14:48:52 2024	1717147132	0	282	282	282
Fri May 31 14:48:49 2024	1717147129	0	283	283	282
Fri May 31 14:48:46 2024	1717147126	0	283	283	187
Fri May 31 14:48:44 2024	1717147124	1	283	284	282
Fri May 31 14:48:46 2024	1717147126	0	284	284	284
Fri May 31 14:48:48 2024	1717147128	0	285	285	284
Fri May 31 14:48:46 2024	1717147126	0	285	285	195
Fri May 31 14:48:47 2024	1717147127	0	285	285	285
Fri May 31 14:48:51 2024	1717147131	0	285	285	242
Fri May 31 14:48:46 2024	1717147126	0	286	286	285
Fri May 31 14:48:46 2024	1717147126	0	286	286	285
Fri May 31 14:48:49 2024	1717147129	0	286	286	285
Fri May 31 14:48:45 2024	1717147125	0	286	286	286
Fri May 31 14:48:46 2024	1717147126	0	286	286	286
Fri May 31 14:48:47 2024	1717147127	0	286	286	277
Fri May 31 14:48:48 2024	1717147128	0	286	286	286
Fri May 31 14:48:51 2024	1717147131	0	286	286	286
Fri May 31 14:48:46 2024	1717147126	0	286	287	285
Fri May 31 14:48:46 2024	1717147126	0	287	287	286
Fri May 31 14:48:46 2024	1717147126	0	287	287	169
Fri May 31 14:48:49 2024	1717147129	0	287	287	286
Fri May 31 14:48:47 2024	1717147127	0	287	287	254
Fri May 31 14:48:45 2024	1717147125	0	288	288	273
Fri May 31 14:48:49 2024	1717147129	0	288	288	288
Fri May 31 14:48:51 2024	1717147131	0	289	289	289
Fri May 31 14:48:51 2024	1717147131	0	290	290	290
Fri May 31 14:48:45 2024	1717147125	0	291	291	280
Fri May 31 14:48:52 2024	1717147132	0	291	291	277
Fri May 31 14:48:49 2024	1717147129	0	292	292	291
Fri May 31 14:48:49 2024	1717147129	0	292	292	281
Fri May 31 14:48:46 2024	1717147126	0	293	293	292
Fri May 31 14:48:47 2024	1717147127	0	293	293	292
Fri May 31 14:48:51 2024	1717147131	0	293	293	292
Fri May 31 14:48:46 2024	1717147126	0	293	293	292
Fri May 31 14:48:50 2024	1717147130	0	293	293	293
Fri May 31 14:48:47 2024	1717147127	0	293	293	293
Fri May 31 14:48:51 2024	1717147131	0	293	293	293
Fri May 31 14:48:49 2024	1717147129	0	294	294	293
Fri May 31 14:48:46 2024	1717147126	0	294	294	166
Fri May 31 14:48:48 2024	1717147128	0	295	295	294
Fri May 31 14:48:49 2024	1717147129	0	295	295	295
Fri May 31 14:48:46 2024	1717147126	0	295	295	246
Fri May 31 14:48:47 2024	1717147127	0	296	296	295
Fri May 31 14:48:52 2024	1717147132	0	296	296	295
Fri May 31 14:48:51 2024	1717147131	0	296	296	295
Fri May 31 14:48:47 2024	1717147127	0	296	296	296
Fri May 31 14:48:51 2024	1717147131	0	297	297	296
Fri May 31 14:48:50 2024	1717147130	0	297	297	296
Fri May 31 14:48:49 2024	1717147129	0	298	298	297
Fri May 31 14:48:52 2024	1717147132	0	298	298	297
Fri May 31 14:48:47 2024	1717147127	0	298	298	229
Fri May 31 14:48:50 2024	1717147130	0	299	299	299
Fri May 31 14:48:46 2024	1717147126	0	299	299	299
Fri May 31 14:48:51 2024	1717147131	0	300	300	299
Fri May 31 14:48:49 2024	1717147129	0	300	300	231
Fri May 31 14:48:46 2024	1717147126	0	300	300	300
Fri May 31 14:48:50 2024	1717147130	0	301	301	301
Fri May 31 14:48:46 2024	1717147126	0	301	302	261
Fri May 31 14:48:48 2024	1717147128	0	302	302	203
Fri May 31 14:48:44 2024	1717147124	1	301	302	287
Fri May 31 14:48:46 2024	1717147126	0	303	303	302
Fri May 31 14:48:49 2024	1717147129	0	303	303	244
Fri May 31 14:48:49 2024	1717147129	0	303	303	303
Fri May 31 14:48:52 2024	1717147132	0	303	303	290
Fri May 31 14:48:51 2024	1717147131	0	304	304	302
Fri May 31 14:48:44 2024	1717147124	2	301	304	285
Fri May 31 14:48:46 2024	1717147126	0	304	304	303
Fri May 31 14:48:51 2024	1717147131	0	304	304	304
Fri May 31 14:48:48 2024	1717147128	0	304	304	304
Fri May 31 14:48:46 2024	1717147126	0	306	306	305
Fri May 31 14:48:49 2024	1717147129	0	306	306	305
Fri May 31 14:48:51 2024	1717147131	0	305	306	305
Fri May 31 14:48:50 2024	1717147130	0	306	306	305
Fri May 31 14:48:49 2024	1717147129	0	306	306	306
Fri May 31 14:48:46 2024	1717147126	0	307	307	306
Fri May 31 14:48:49 2024	1717147129	0	307	307	307
Fri May 31 14:48:46 2024	1717147126	0	308	308	185
Fri May 31 14:48:46 2024	1717147126	0	308	308	307
Fri May 31 14:48:47 2024	1717147127	0	308	308	307
Fri May 31 14:48:51 2024	1717147131	0	308	308	307
Fri May 31 14:48:51 2024	1717147131	0	308	308	297
Fri May 31 14:48:45 2024	1717147125	0	308	308	308
Fri May 31 14:48:47 2024	1717147127	0	308	308	308
Fri May 31 14:48:49 2024	1717147129	0	309	309	308
Fri May 31 14:48:47 2024	1717147127	0	309	309	309
Fri May 31 14:48:47 2024	1717147127	0	309	309	309
Fri May 31 14:48:49 2024	1717147129	0	309	309	309
Fri May 31 14:48:49 2024	1717147129	0	310	310	169
Fri May 31 14:48:44 2024	1717147124	1	308	310	294
Fri May 31 14:48:44 2024	1717147124	1	309	310	299
Fri May 31 14:48:49 2024	1717147129	0	310	310	310
Fri May 31 14:48:51 2024	1717147131	0	310	310	310
Fri May 31 14:48:51 2024	1717147131	0	310	310	310
Fri May 31 14:48:46 2024	1717147126	0	311	311	311
Fri May 31 14:48:46 2024	1717147126	0	311	311	311
Fri May 31 14:48:45 2024	1717147125	0	311	311	311
Fri May 31 14:48:51 2024	1717147131	0	311	311	311
Fri May 31 14:48:44 2024	1717147124	2	310	311	309
Fri May 31 14:48:47 2024	1717147127	3	309	312	309
Fri May 31 14:48:51 2024	1717147131	0	312	312	311
Fri May 31 14:48:46 2024	1717147126	0	312	312	249
Fri May 31 14:48:52 2024	1717147132	0	312	312	311
Fri May 31 14:48:45 2024	1717147125	0	312	312	311
Fri May 31 14:48:49 2024	1717147129	0	314	314	313
Fri May 31 14:48:45 2024	1717147125	0	314	314	313
Fri May 31 14:48:50 2024	1717147130	0	314	314	313
Fri May 31 14:48:49 2024	1717147129	0	314	314	313
Fri May 31 14:48:49 2024	1717147129	0	314	314	314
Fri May 31 14:48:50 2024	1717147130	0	314	314	314
Fri May 31 14:48:49 2024	1717147129	0	314	314	282
Fri May 31 14:48:48 2024	1717147128	0	314	314	314
Fri May 31 14:48:45 2024	1717147125	0	314	314	314
Fri May 31 14:48:49 2024	1717147129	0	315	315	260
Fri May 31 14:48:47 2024	1717147127	0	315	315	315
Fri May 31 14:48:49 2024	1717147129	0	315	316	315
Fri May 31 14:48:48 2024	1717147128	0	316	316	315
Fri May 31 14:48:47 2024	1717147127	0	316	316	315
Fri May 31 14:48:47 2024	1717147127	0	316	316	316
Fri May 31 14:48:48 2024	1717147128	0	316	316	316
Fri May 31 14:48:48 2024	1717147128	0	317	317	317
Fri May 31 14:48:47 2024	1717147127	0	318	318	318
Fri May 31 14:48:51 2024	1717147131	0	319	319	318
Fri May 31 14:48:52 2024	1717147132	0	319	319	319
Fri May 31 14:48:46 2024	1717147126	0	320	320	319
Fri May 31 14:48:46 2024	1717147126	0	320	320	319
Fri May 31 14:48:49 2024	1717147129	0	320	320	320
Fri May 31 14:48:46 2024	1717147126	0	320	321	320
Fri May 31 14:48:51 2024	1717147131	0	321	321	321
Fri May 31 14:48:48 2024	1717147128	0	322	322	321
Fri May 31 14:48:48 2024	1717147128	0	322	322	300
Fri May 31 14:48:45 2024	1717147125	0	322	322	301
Fri May 31 14:48:46 2024	1717147126	0	323	323	322
Fri May 31 14:48:49 2024	1717147129	0	323	323	323
Fri May 31 14:48:51 2024	1717147131	0	323	323	323
Fri May 31 14:48:51 2024	1717147131	0	323	323	322
Fri May 31 14:48:48 2024	1717147128	0	323	323	323
Fri May 31 14:48:49 2024	1717147129	0	324	324	323
Fri May 31 14:48:50 2024	1717147130	0	324	324	323
Fri May 31 14:48:47 2024	1717147127	0	324	324	324
Fri May 31 14:48:47 2024	1717147127	0	324	324	324
Fri May 31 14:48:49 2024	1717147129	0	324	324	324
Fri May 31 14:48:47 2024	1717147127	0	325	325	325
Fri May 31 14:48:46 2024	1717147126	0	325	325	325
Fri May 31 14:48:51 2024	1717147131	0	326	326	325
Fri May 31 14:48:47 2024	1717147127	0	326	326	325
Fri May 31 14:48:51 2024	1717147131	0	326	326	325
Fri May 31 14:48:46 2024	1717147126	0	326	326	287
Fri May 31 14:48:45 2024	1717147125	0	326	326	120
Fri May 31 14:48:49 2024	1717147129	0	326	326	326
Fri May 31 14:48:47 2024	1717147127	0	327	327	326
Fri May 31 14:48:50 2024	1717147130	0	327	327	323
Fri May 31 14:48:48 2024	1717147128	0	328	328	328
Fri May 31 14:48:50 2024	1717147130	0	328	328	327
Fri May 31 14:48:47 2024	1717147127	0	328	328	327
Fri May 31 14:48:47 2024	1717147127	0	328	328	328
Fri May 31 14:48:46 2024	1717147126	0	329	329	328
Fri May 31 14:48:46 2024	1717147126	0	328	329	328
Fri May 31 14:48:46 2024	1717147126	0	329	329	328
Fri May 31 14:48:51 2024	1717147131	0	329	329	329
Fri May 31 14:48:51 2024	1717147131	0	329	329	329
Fri May 31 14:48:46 2024	1717147126	0	330	330	329
Fri May 31 14:48:47 2024	1717147127	0	330	330	329
Fri May 31 14:48:46 2024	1717147126	1	329	330	197
Fri May 31 14:48:45 2024	1717147125	0	331	331	330
Fri May 31 14:48:46 2024	1717147126	1	330	331	207
Fri May 31 14:48:44 2024	1717147124	0	331	331	124
Fri May 31 14:48:51 2024	1717147131	0	331	331	331
Fri May 31 14:48:46 2024	1717147126	0	331	331	331
Fri May 31 14:48:48 2024	1717147128	0	332	332	331
Fri May 31 14:48:47 2024	1717147127	0	332	332	331
Fri May 31 14:48:45 2024	1717147125	0	332	332	331
Fri May 31 14:48:45 2024	1717147125	0	332	332	124
Fri May 31 14:48:46 2024	1717147126	0	332	332	249
Fri May 31 14:48:46 2024	1717147126	0	332	332	222
Fri May 31 14:48:46 2024	1717147126	0	332	333	332
Fri May 31 14:48:49 2024	1717147129	0	333	333	332
Fri May 31 14:48:47 2024	1717147127	0	333	333	333
Fri May 31 14:48:52 2024	1717147132	0	333	333	333
Fri May 31 14:48:49 2024	1717147129	0	333	333	332
Fri May 31 14:48:47 2024	1717147127	0	334	334	321
Fri May 31 14:48:46 2024	1717147126	0	334	334	333
Fri May 31 14:48:46 2024	1717147126	0	335	335	334
Fri May 31 14:48:48 2024	1717147128	0	335	335	334
Fri May 31 14:48:47 2024	1717147127	0	335	335	335
Fri May 31 14:48:49 2024	1717147129	0	335	335	335
Fri May 31 14:48:47 2024	1717147127	0	336	336	335
Fri May 31 14:48:46 2024	1717147126	0	337	337	336
Fri May 31 14:48:51 2024	1717147131	0	337	337	336
Fri May 31 14:48:50 2024	1717147130	0	337	337	337
Fri May 31 14:48:51 2024	1717147131	0	337	337	337
Fri May 31 14:48:51 2024	1717147131	0	337	337	337
Fri May 31 14:48:49 2024	1717147129	0	337	337	337
Fri May 31 14:48:44 2024	1717147124	2	336	338	335
Fri May 31 14:48:51 2024	1717147131	0	338	338	337
Fri May 31 14:48:52 2024	1717147132	0	338	338	337
Fri May 31 14:48:47 2024	1717147127	0	338	338	337
Fri May 31 14:48:46 2024	1717147126	1	337	338	274
Fri May 31 14:48:46 2024	1717147126	0	338	338	288
Fri May 31 14:48:47 2024	1717147127	0	338	338	338
Fri May 31 14:48:44 2024	1717147124	2	337	339	337
Fri May 31 14:48:46 2024	1717147126	0	338	339	282
Fri May 31 14:48:49 2024	1717147129	0	339	339	283
Fri May 31 14:48:46 2024	1717147126	0	339	339	268
Fri May 31 14:48:48 2024	1717147128	0	339	339	339
Fri May 31 14:48:46 2024	1717147126	0	339	339	330
Fri May 31 14:48:49 2024	1717147129	0	339	339	339
Fri May 31 14:48:48 2024	1717147128	0	340	340	339
Fri May 31 14:48:46 2024	1717147126	0	339	340	292
Fri May 31 14:48:48 2024	1717147128	0	340	340	340
Fri May 31 14:48:47 2024	1717147127	0	340	340	340
Fri May 31 14:48:46 2024	1717147126	0	341	341	299
Fri May 31 14:48:45 2024	1717147125	0	341	341	272
Fri May 31 14:48:52 2024	1717147132	0	341	341	341
Fri May 31 14:48:49 2024	1717147129	0	342	342	341
Fri May 31 14:48:45 2024	1717147125	0	342	342	342
Fri May 31 14:48:52 2024	1717147132	0	342	342	341
Fri May 31 14:48:50 2024	1717147130	0	342	342	342
Fri May 31 14:48:44 2024	1717147124	2	341	343	341
Fri May 31 14:48:48 2024	1717147128	0	343	343	343
Fri May 31 14:48:46 2024	1717147126	0	344	344	324
Fri May 31 14:48:45 2024	1717147125	0	344	345	290
Fri May 31 14:48:48 2024	1717147128	0	345	345	344
Fri May 31 14:48:47 2024	1717147127	0	345	345	345
Fri May 31 14:48:46 2024	1717147126	0	345	345	343
Fri May 31 14:48:48 2024	1717147128	0	346	346	344
Fri May 31 14:48:46 2024	1717147126	0	346	346	345
Fri May 31 14:48:50 2024	1717147130	0	346	346	346
Fri May 31 14:48:48 2024	1717147128	0	346	346	346
Fri May 31 14:48:51 2024	1717147131	0	347	347	346
Fri May 31 14:48:49 2024	1717147129	0	347	347	347
Fri May 31 14:48:46 2024	1717147126	0	347	347	343
Fri May 31 14:48:49 2024	1717147129	0	348	348	347
Fri May 31 14:48:49 2024	1717147129	0	348	348	345
Fri May 31 14:48:46 2024	1717147126	0	348	348	348
Fri May 31 14:48:47 2024	1717147127	0	348	348	347
Fri May 31 14:48:52 2024	1717147132	0	348	348	348
Fri May 31 14:48:45 2024	1717147125	0	348	349	348
Fri May 31 14:48:51 2024	1717147131	0	350	350	349
Fri May 31 14:48:51 2024	1717147131	0	350	350	349
Fri May 31 14:48:46 2024	1717147126	0	350	350	350
Fri May 31 14:48:46 2024	1717147126	0	351	351	349
Fri May 31 14:48:45 2024	1717147125	0	351	351	351
Fri May 31 14:48:51 2024	1717147131	0	351	351	351
Fri May 31 14:48:46 2024	1717147126	0	352	352	351
Fri May 31 14:48:47 2024	1717147127	0	352	352	346
Fri May 31 14:48:49 2024	1717147129	0	352	352	352
Fri May 31 14:48:49 2024	1717147129	0	352	352	352
Fri May 31 14:48:51 2024	1717147131	0	352	352	352
Fri May 31 14:48:47 2024	1717147127	0	352	352	352
Fri May 31 14:48:50 2024	1717147130	0	353	353	352
Fri May 31 14:48:48 2024	1717147128	0	353	353	352
Fri May 31 14:48:46 2024	1717147126	0	353	353	353
Fri May 31 14:48:51 2024	1717147131	0	353	353	352
Fri May 31 14:48:46 2024	1717147126	0	353	353	353
Fri May 31 14:48:48 2024	1717147128	0	354	354	353
Fri May 31 14:48:51 2024	1717147131	0	353	354	353
Fri May 31 14:48:49 2024	1717147129	0	355	355	354
Fri May 31 14:48:45 2024	1717147125	0	355	355	347
Fri May 31 14:48:48 2024	1717147128	0	355	355	341
Fri May 31 14:48:46 2024	1717147126	0	355	355	354
Fri May 31 14:48:51 2024	1717147131	0	355	355	355
Fri May 31 14:48:48 2024	1717147128	0	355	355	355
Fri May 31 14:48:49 2024	1717147129	0	356	356	355
Fri May 31 14:48:45 2024	1717147125	0	356	356	150
Fri May 31 14:48:46 2024	1717147126	0	357	357	356
Fri May 31 14:48:51 2024	1717147131	0	357	357	356
Fri May 31 14:48:50 2024	1717147130	0	357	357	351
Fri May 31 14:48:48 2024	1717147128	0	357	357	357
Fri May 31 14:48:51 2024	1717147131	0	357	358	357
Fri May 31 14:48:49 2024	1717147129	0	358	358	358
Fri May 31 14:48:46 2024	1717147126	0	359	359	358
Fri May 31 14:48:46 2024	1717147126	0	359	359	359
Fri May 31 14:48:46 2024	1717147126	0	359	359	359
Fri May 31 14:48:46 2024	1717147126	0	359	359	278
Fri May 31 14:48:48 2024	1717147128	0	359	359	359
Fri May 31 14:48:49 2024	1717147129	0	361	361	317
